SOURCE CITY,DESTINATION CITY,ORDER TYPE,ORDER MONTH,ORDER VOLUME
PHARR,PATTERSON,Collect,2024 08,5
PHARR,PATTERSON,Collect,2024 09,3
PHARR,PATTERSON,Collect,2024 10,3
PHARR,PATTERSON,Collect,2024 11,4
PHARR,PATTERSON,Collect,2024 12,4
PHARR,PATTERSON,Collect,2025 01,6
PHARR,PATTERSON,Collect,2025 02,5
PHARR,PATTERSON,Collect,2025 03,12
PHARR,PATTERSON,Prepaid,2024 05,4
PHARR,PATTERSON,Prepaid,2024 06,3
PHARR,PATTERSON,Prepaid,2024 07,2
PHARR,PATTERSON,Prepaid,2024 08,2
PHARR,PATTERSON,Prepaid,2024 09,6
PHARR,PATTERSON,Prepaid,2024 10,3
PHARR,PATTERSON,Prepaid,2024 12,2
PHARR,PATTERSON,Prepaid,2025 01,4
PHARR,PATTERSON,Prepaid,2025 02,1
PHARR,PATTERSON,Prepaid,2025 03,3
PHARR,PATTERSON,Prepaid,2025 04,3
PHARR,PEMBROKE PARK,Prepaid,2024 06,1
PHARR,PEMBROKE PARK,Prepaid,2024 08,2
PHARR,PEMBROKE PARK,Prepaid,2024 09,1
PHARR,PEMBROKE PARK,Prepaid,2024 11,1
PHARR,PEMBROKE PARK,Prepaid,2024 12,1
PHARR,PEMBROKE PARK,Prepaid,2025 01,1
PHARR,PEMBROKE PARK,Prepaid,2025 02,2
PHARR,PENNS GROVE,Prepaid,2024 06,1
PHARR,PENNS GROVE,Prepaid,2024 09,1
PHARR,PENNS GROVE,Prepaid,2024 10,3
PHARR,PENNS GROVE,Prepaid,2024 11,1
PHARR,PENNS GROVE,Prepaid,2025 01,2
PHARR,PENNS GROVE,Prepaid,2025 02,2
PHARR,PENSACOLA,Prepaid,2024 07,2
PHARR,PENSACOLA,Prepaid,2024 08,1
PHARR,PENSACOLA,Prepaid,2024 09,1
PHARR,PEORIA,Collect,2025 03,1
PHARR,PEORIA,Prepaid,2024 06,1
PHARR,PEORIA,Prepaid,2024 09,1
PHARR,PEORIA,Prepaid,2024 11,1
PHARR,PEORIA,Prepaid,2024 12,1
PHARR,PEORIA,Prepaid,2025 02,1
PHARR,PEORIA,Prepaid,2025 03,1
PHARR,PEORIA,Prepaid,2025 04,1
PHARR,PERRIS,Collect,2024 05,3
PHARR,PERRIS,Collect,2024 06,5
PHARR,PERRIS,Collect,2024 07,4
PHARR,PERRIS,Collect,2024 08,5
PHARR,PERRIS,Collect,2024 09,5
PHARR,PERRIS,Collect,2024 10,5
PHARR,PERRIS,Collect,2024 11,3
PHARR,PERRIS,Collect,2024 12,3
PHARR,PERRIS,Collect,2025 01,3
PHARR,PERRIS,Collect,2025 02,1
PHARR,PERRIS,Collect,2025 03,1
PHARR,PERRIS,Collect,2025 04,12
PHARR,PERRYVILLE,Prepaid,2025 05,1
PHARR,PERTH AMBOY,Prepaid,2024 11,1
PHARR,PERTH AMBOY,Prepaid,2025 03,1
PHARR,PERTH AMBOY,Prepaid,2025 04,1
PHARR,PETERSBURG,Prepaid,2024 07,1
PHARR,PETERSBURG,Prepaid,2024 09,2
PHARR,PETERSBURG,Prepaid,2025 01,1
PHARR,PETERSBURG,Prepaid,2025 02,3
PHARR,PETERSBURG,Prepaid,2025 03,1
PHARR,PETERSBURG,Prepaid,2025 04,1
PHARR,PHILADELPHIA,Prepaid,2024 05,1
PHARR,PHILADELPHIA,Prepaid,2024 06,1
PHARR,PHILADELPHIA,Prepaid,2024 08,1
PHARR,PHILADELPHIA,Prepaid,2024 09,1
PHARR,PHILADELPHIA,Prepaid,2024 10,1
PHARR,PHILADELPHIA,Prepaid,2024 11,2
PHARR,PHILADELPHIA,Prepaid,2024 12,1
PHARR,PHILADELPHIA,Prepaid,2025 01,1
PHARR,PHILADELPHIA,Prepaid,2025 02,1
PHARR,PHILADELPHIA,Prepaid,2025 03,1
PHARR,PHILADELPHIA,Prepaid,2025 04,1
PHARR,PHOENIX,Collect,2024 05,3
PHARR,PHOENIX,Collect,2024 06,4
PHARR,PHOENIX,Collect,2024 07,4
PHARR,PHOENIX,Collect,2024 08,4
PHARR,PHOENIX,Collect,2024 09,4
PHARR,PHOENIX,Collect,2024 10,5
PHARR,PHOENIX,Collect,2024 11,2
PHARR,PHOENIX,Collect,2024 12,3
PHARR,PHOENIX,Collect,2025 01,3
PHARR,PHOENIX,Collect,2025 02,1
PHARR,PHOENIX,Collect,2025 03,1
PHARR,PHOENIX,Collect,2025 04,2
PHARR,PHOENIX,Prepaid,2024 05,7
PHARR,PHOENIX,Prepaid,2024 06,6
PHARR,PHOENIX,Prepaid,2024 07,6
PHARR,PHOENIX,Prepaid,2024 08,7
PHARR,PHOENIX,Prepaid,2024 09,5
PHARR,PHOENIX,Prepaid,2024 10,4
PHARR,PHOENIX,Prepaid,2024 11,2
PHARR,PHOENIX,Prepaid,2024 12,7
PHARR,PHOENIX,Prepaid,2025 01,6
PHARR,PHOENIX,Prepaid,2025 02,6
PHARR,PHOENIX,Prepaid,2025 03,6
PHARR,PHOENIX,Prepaid,2025 04,4
PHARR,PHOENIX,Prepaid,2025 05,1
PHARR,PHOENIXVILLE,Collect,2024 05,3
PHARR,PHOENIXVILLE,Collect,2024 06,4
PHARR,PHOENIXVILLE,Collect,2024 07,4
PHARR,PHOENIXVILLE,Collect,2024 08,5
PHARR,PHOENIXVILLE,Collect,2024 09,4
PHARR,PHOENIXVILLE,Collect,2024 10,5
PHARR,PHOENIXVILLE,Collect,2024 11,3
PHARR,PHOENIXVILLE,Collect,2024 12,3
PHARR,PHOENIXVILLE,Collect,2025 01,3
PHARR,PHOENIXVILLE,Collect,2025 03,2
PHARR,PHOENIXVILLE,Collect,2025 04,1
PHARR,PHOENIXVILLE,Prepaid,2024 05,2
PHARR,PHOENIXVILLE,Prepaid,2024 06,2
PHARR,PHOENIXVILLE,Prepaid,2024 07,3
PHARR,PHOENIXVILLE,Prepaid,2024 08,3
PHARR,PHOENIXVILLE,Prepaid,2024 09,4
PHARR,PHOENIXVILLE,Prepaid,2024 10,2
PHARR,PHOENIXVILLE,Prepaid,2024 11,2
PHARR,PHOENIXVILLE,Prepaid,2024 12,4
PHARR,PHOENIXVILLE,Prepaid,2025 01,4
PHARR,PHOENIXVILLE,Prepaid,2025 02,4
PHARR,PHOENIXVILLE,Prepaid,2025 03,3
PHARR,PHOENIXVILLE,Prepaid,2025 04,3
PHARR,PHOENIXVILLE,Prepaid,2025 05,1
PHARR,PINEVILLE,Collect,2025 02,16
PHARR,PINEVILLE,Collect,2025 03,4
PHARR,PINEVILLE,Collect,2025 04,1
PHARR,PLAINFIELD,Prepaid,2024 06,2
PHARR,PLAINFIELD,Prepaid,2024 09,1
PHARR,PLAINFIELD,Prepaid,2024 10,1
PHARR,PLAINFIELD,Prepaid,2024 12,1
PHARR,PLAINFIELD,Prepaid,2025 01,3
PHARR,PLAINFIELD,Prepaid,2025 02,5
PHARR,PLAINFIELD,Prepaid,2025 04,1
PHARR,PLAINFIELD,Prepaid,2025 05,2
PHARR,PLANO,Prepaid,2024 05,2
PHARR,PLANO,Prepaid,2024 06,2
PHARR,PLANO,Prepaid,2024 07,2
PHARR,PLANO,Prepaid,2024 08,3
PHARR,PLANO,Prepaid,2024 09,1
PHARR,PLANO,Prepaid,2024 10,1
PHARR,PLANO,Prepaid,2024 11,3
PHARR,PLANO,Prepaid,2024 12,2
PHARR,PLANO,Prepaid,2025 01,1
PHARR,PLANO,Prepaid,2025 02,3
PHARR,PLANO,Prepaid,2025 03,2
PHARR,PLANO,Prepaid,2025 04,2
PHARR,PLANTATION,Prepaid,2025 03,1
PHARR,PLEASANT PRAIRIE,Prepaid,2024 07,2
PHARR,PLEASANT PRAIRIE,Prepaid,2024 10,1
PHARR,PLEASANTON,Prepaid,2025 01,1
PHARR,PLYMOUTH,Prepaid,2025 03,1
PHARR,POMPANO BEACH,Prepaid,2024 05,2
PHARR,POMPANO BEACH,Prepaid,2024 06,3
PHARR,POMPANO BEACH,Prepaid,2024 07,2
PHARR,POMPANO BEACH,Prepaid,2024 08,4
PHARR,POMPANO BEACH,Prepaid,2024 09,2
PHARR,POMPANO BEACH,Prepaid,2024 10,3
PHARR,POMPANO BEACH,Prepaid,2024 11,3
PHARR,POMPANO BEACH,Prepaid,2024 12,1
PHARR,POMPANO BEACH,Prepaid,2025 01,2
PHARR,POMPANO BEACH,Prepaid,2025 02,1
PHARR,POMPANO BEACH,Prepaid,2025 03,3
PHARR,POMPANO BEACH,Prepaid,2025 04,1
PHARR,POOLER,Prepaid,2024 06,1
PHARR,POOLER,Prepaid,2024 12,1
PHARR,POOLER,Prepaid,2025 03,1
PHARR,POOLER,Prepaid,2025 04,2
PHARR,PORT CHARLOTTE,Prepaid,2024 11,1
PHARR,PORTLAND,Prepaid,2024 06,1
PHARR,PORTLAND,Prepaid,2024 07,1
PHARR,PORTLAND,Prepaid,2024 08,1
PHARR,PORTLAND,Prepaid,2024 09,1
PHARR,PORTLAND,Prepaid,2024 10,1
PHARR,PORTLAND,Prepaid,2024 12,1
PHARR,PORTLAND,Prepaid,2025 01,1
PHARR,PORTLAND,Prepaid,2025 03,2
PHARR,PORTLAND,Prepaid,2025 04,1
PHARR,PRINCETON,Collect,2024 05,1
PHARR,PRINCETON,Collect,2024 06,4
PHARR,PRINCETON,Collect,2024 07,6
PHARR,PRINCETON,Collect,2024 08,6
PHARR,PRINCETON,Collect,2024 10,4
PHARR,PRINCETON,Collect,2024 12,3
PHARR,PRINCETON,Collect,2025 01,5
PHARR,PRINCETON,Collect,2025 02,3
PHARR,PRINCETON,Collect,2025 03,1
PHARR,PRINCETON,Collect,2025 05,2
PHARR,PRINCETON,Prepaid,2025 01,1
PHARR,QUINCY,Prepaid,2024 06,4
PHARR,QUINCY,Prepaid,2024 07,1
PHARR,QUINCY,Prepaid,2024 08,2
PHARR,QUINCY,Prepaid,2024 10,2
PHARR,QUINCY,Prepaid,2024 11,1
PHARR,QUINCY,Prepaid,2024 12,2
PHARR,QUINCY,Prepaid,2025 02,1
PHARR,QUINCY,Prepaid,2025 03,2
PHARR,QUINCY,Prepaid,2025 04,1
PHARR,RACINE,Prepaid,2024 07,1
PHARR,RACINE,Prepaid,2024 08,1
PHARR,RACINE,Prepaid,2025 03,1
PHARR,RADNOR,Prepaid,2024 10,1
PHARR,RALEIGH,Prepaid,2024 06,1
PHARR,RALEIGH,Prepaid,2024 08,2
PHARR,RALEIGH,Prepaid,2025 04,1
PHARR,READING,Prepaid,2025 02,1
PHARR,REDDING,Prepaid,2024 12,1
PHARR,REDLANDS,Prepaid,2024 06,3
PHARR,REDLANDS,Prepaid,2024 07,2
PHARR,REDLANDS,Prepaid,2024 08,1
PHARR,REDLANDS,Prepaid,2024 10,1
PHARR,REDLANDS,Prepaid,2024 12,3
PHARR,REDLANDS,Prepaid,2025 01,2
PHARR,REDLANDS,Prepaid,2025 02,2
PHARR,REDLANDS,Prepaid,2025 03,1
PHARR,REDLANDS,Prepaid,2025 04,2
PHARR,REDLANDS,Prepaid,2025 05,1
PHARR,REDLANDS,Transfer,2024 06,2
PHARR,REDLANDS,Transfer,2024 08,2
PHARR,REDLANDS,Transfer,2024 09,2
PHARR,REDLANDS,Transfer,2024 10,2
PHARR,REDLANDS,Transfer,2024 12,3
PHARR,REDLANDS,Transfer,2025 01,2
PHARR,REDLANDS,Transfer,2025 02,1
PHARR,REDLANDS,Transfer,2025 03,1
PHARR,REDLANDS,Transfer,2025 04,2
PHARR,REDMOND,Prepaid,2025 02,1
PHARR,RENO,Prepaid,2024 06,1
PHARR,RENO,Prepaid,2024 08,1
PHARR,RENO,Prepaid,2024 11,1
PHARR,RENO,Prepaid,2025 01,2
PHARR,REPUBLIC,Prepaid,2024 08,1
PHARR,REPUBLIC,Prepaid,2025 01,1
PHARR,RESEDA,Prepaid,2024 05,2
PHARR,RESEDA,Prepaid,2024 06,1
PHARR,RESEDA,Prepaid,2024 08,2
PHARR,RESEDA,Prepaid,2024 09,1
PHARR,RESEDA,Prepaid,2024 10,1
PHARR,RESEDA,Prepaid,2024 11,1
PHARR,RESEDA,Prepaid,2024 12,1
PHARR,RESEDA,Prepaid,2025 01,1
PHARR,RESEDA,Prepaid,2025 02,2
PHARR,RESEDA,Prepaid,2025 03,1
PHARR,RESEDA,Prepaid,2025 04,1
PHARR,RIALTO,Prepaid,2024 08,1
PHARR,RIALTO,Prepaid,2024 10,2
PHARR,RIALTO,Prepaid,2024 11,1
PHARR,RIALTO,Prepaid,2025 01,1
PHARR,RIALTO,Prepaid,2025 02,1
PHARR,RIALTO,Prepaid,2025 03,1
PHARR,RIALTO,Prepaid,2025 04,1
PHARR,RICHMOND,Transfer,2024 05,1
PHARR,RICHMOND,Transfer,2024 06,2
PHARR,RICHMOND,Transfer,2024 08,1
PHARR,RICHMOND,Transfer,2024 09,2
PHARR,RICHMOND,Transfer,2024 10,1
PHARR,RICHMOND,Transfer,2024 12,2
PHARR,RICHMOND,Transfer,2025 01,1
PHARR,RICHMOND,Transfer,2025 03,1
PHARR,RICHMOND,Transfer,2025 04,2
PHARR,RIDGECREST,Prepaid,2024 05,1
PHARR,RIVERSIDE,Prepaid,2024 06,1
PHARR,RIVERSIDE,Prepaid,2024 08,3
PHARR,RIVERSIDE,Prepaid,2024 10,4
PHARR,RIVERSIDE,Prepaid,2024 11,3
PHARR,RIVERSIDE,Prepaid,2024 12,1
PHARR,RIVERSIDE,Prepaid,2025 01,1
PHARR,RIVERSIDE,Prepaid,2025 02,2
PHARR,RIVERSIDE,Prepaid,2025 03,3
PHARR,RIVERSIDE,Prepaid,2025 05,1
PHARR,ROANOKE,Collect,2024 06,2
PHARR,ROANOKE,Collect,2024 07,1
PHARR,ROANOKE,Collect,2024 08,2
PHARR,ROANOKE,Collect,2024 09,2
PHARR,ROANOKE,Collect,2024 10,1
PHARR,ROANOKE,Collect,2024 11,2
PHARR,ROANOKE,Collect,2025 01,2
PHARR,ROANOKE,Collect,2025 02,2
PHARR,ROANOKE,Prepaid,2024 07,1
PHARR,ROBBINSVILLE,Prepaid,2025 01,1
PHARR,ROCHESTER,Prepaid,2024 12,1
PHARR,ROCHESTER HILLS,Prepaid,2025 02,1
PHARR,ROCK TAVERN,Prepaid,2024 06,1
PHARR,ROCK TAVERN,Prepaid,2024 07,1
PHARR,ROCK TAVERN,Prepaid,2024 09,1
PHARR,ROCK TAVERN,Prepaid,2024 10,2
PHARR,ROCK TAVERN,Prepaid,2024 12,1
PHARR,ROCK TAVERN,Prepaid,2025 01,1
PHARR,ROCK TAVERN,Prepaid,2025 02,1
PHARR,ROCK TAVERN,Prepaid,2025 03,1
PHARR,ROCKWALL,Prepaid,2024 05,8
PHARR,ROCKWALL,Prepaid,2024 06,17
PHARR,ROCKWALL,Prepaid,2024 07,10
PHARR,ROCKWALL,Prepaid,2024 08,12
PHARR,ROCKWALL,Prepaid,2024 09,12
PHARR,ROCKWALL,Prepaid,2024 10,13
PHARR,ROCKWALL,Prepaid,2024 11,12
PHARR,ROCKWALL,Prepaid,2024 12,9
PHARR,ROCKWALL,Prepaid,2025 01,11
PHARR,ROCKWALL,Prepaid,2025 02,8
PHARR,ROCKWALL,Prepaid,2025 03,11
PHARR,ROCKWALL,Prepaid,2025 04,8
PHARR,ROCKWALL,Prepaid,2025 05,2
PHARR,ROMEOVILLE,Prepaid,2024 06,1
PHARR,ROMEOVILLE,Prepaid,2024 07,1
PHARR,ROMEOVILLE,Prepaid,2024 10,3
PHARR,ROMEOVILLE,Prepaid,2024 12,1
PHARR,ROMEOVILLE,Prepaid,2025 01,3
PHARR,ROMEOVILLE,Prepaid,2025 02,2
PHARR,ROMEOVILLE,Prepaid,2025 03,1
PHARR,ROMEOVILLE,Prepaid,2025 04,2
PHARR,ROMEOVILLE,Prepaid,2025 05,1
PHARR,ROSELLE,Collect,2024 05,1
PHARR,ROSELLE,Collect,2024 07,2
PHARR,ROSELLE,Collect,2024 08,2
PHARR,ROSELLE,Collect,2024 09,1
PHARR,ROSELLE,Collect,2024 10,3
PHARR,ROSELLE,Collect,2024 12,1
PHARR,ROSELLE,Collect,2025 02,2
PHARR,ROSELLE,Collect,2025 03,1
PHARR,ROSELLE,Prepaid,2025 03,1
PHARR,ROSEVILLE,Prepaid,2024 11,1
PHARR,ROSEVILLE,Prepaid,2024 12,1
PHARR,ROSEVILLE,Prepaid,2025 03,1
PHARR,RURAL HALL,Prepaid,2024 08,1
PHARR,RURAL HALL,Prepaid,2024 09,1
PHARR,RURAL HALL,Prepaid,2025 01,1
PHARR,RURAL HALL,Prepaid,2025 02,1
PHARR,RURAL HALL,Prepaid,2025 03,1
PHARR,S SCHODACK,Prepaid,2024 09,1
PHARR,S SCHODACK,Prepaid,2024 10,2
PHARR,S SCHODACK,Prepaid,2025 01,3
PHARR,S SCHODACK,Prepaid,2025 02,1
PHARR,SACRAMENTO,Collect,2024 05,3
PHARR,SACRAMENTO,Collect,2024 06,4
PHARR,SACRAMENTO,Collect,2024 07,4
PHARR,SACRAMENTO,Collect,2024 08,5
PHARR,SACRAMENTO,Collect,2024 09,4
PHARR,SACRAMENTO,Collect,2024 10,5
PHARR,SACRAMENTO,Collect,2024 11,3
PHARR,SACRAMENTO,Collect,2024 12,3
PHARR,SACRAMENTO,Collect,2025 01,3
PHARR,SACRAMENTO,Collect,2025 02,1
PHARR,SACRAMENTO,Collect,2025 03,1
PHARR,SACRAMENTO,Collect,2025 04,1
PHARR,SACRAMENTO,Prepaid,2024 06,1
PHARR,SACRAMENTO,Prepaid,2024 07,1
PHARR,SACRAMENTO,Prepaid,2024 08,2
PHARR,SACRAMENTO,Prepaid,2024 10,3
PHARR,SACRAMENTO,Prepaid,2024 11,2
PHARR,SACRAMENTO,Prepaid,2024 12,1
PHARR,SACRAMENTO,Prepaid,2025 01,1
PHARR,SACRAMENTO,Prepaid,2025 02,1
PHARR,SACRAMENTO,Prepaid,2025 03,1
PHARR,SACRAMENTO,Prepaid,2025 04,1
PHARR,SAINT AUGUSTINE,Prepaid,2025 03,1
PHARR,SAINT CLOUD,Prepaid,2024 07,1
PHARR,SAINT CLOUD,Prepaid,2024 10,1
PHARR,SAINT CLOUD,Prepaid,2025 01,1
PHARR,SAINT CLOUD,Prepaid,2025 03,1
PHARR,SAINT LOUIS,Prepaid,2024 06,1
PHARR,SAINT LOUIS,Prepaid,2024 07,1
PHARR,SAINT LOUIS,Prepaid,2024 08,1
PHARR,SAINT LOUIS,Prepaid,2024 09,2
PHARR,SAINT LOUIS,Prepaid,2024 11,1
PHARR,SAINT LOUIS,Prepaid,2025 01,2
PHARR,SAINT LOUIS,Prepaid,2025 02,1
PHARR,SAINT LOUIS,Prepaid,2025 03,1
PHARR,SAINT LOUIS,Prepaid,2025 04,1
PHARR,SAINT LOUIS,Prepaid,2025 05,1
PHARR,SAINT PAUL,Prepaid,2024 09,1
PHARR,SAINT PAUL,Prepaid,2024 12,1
PHARR,SAINT PAUL,Prepaid,2025 01,1
PHARR,SAINT PETERSBURG,Collect,2024 09,1
PHARR,SAINT PETERSBURG,Prepaid,2024 05,1
PHARR,SAINT PETERSBURG,Prepaid,2024 07,1
PHARR,SAINT PETERSBURG,Prepaid,2025 03,1
PHARR,SALEM,Prepaid,2024 06,3
PHARR,SALEM,Prepaid,2024 08,2
PHARR,SALEM,Prepaid,2024 10,4
PHARR,SALEM,Prepaid,2025 01,2
PHARR,SALEM,Prepaid,2025 02,1
PHARR,SALEM,Prepaid,2025 03,1
PHARR,SALEM,Prepaid,2025 04,1
PHARR,SALINAS,Prepaid,2024 06,1
PHARR,SALINAS,Prepaid,2024 12,1
PHARR,SALINAS,Prepaid,2025 01,2
PHARR,SALINAS,Prepaid,2025 02,1
PHARR,SALINAS,Prepaid,2025 04,1
PHARR,SALT LAKE CITY,Collect,2024 06,1
PHARR,SALT LAKE CITY,Collect,2024 07,2
PHARR,SALT LAKE CITY,Collect,2024 08,4
PHARR,SALT LAKE CITY,Collect,2024 09,4
PHARR,SALT LAKE CITY,Collect,2024 10,1
PHARR,SALT LAKE CITY,Collect,2024 11,3
PHARR,SALT LAKE CITY,Collect,2024 12,2
PHARR,SALT LAKE CITY,Collect,2025 01,2
PHARR,SALT LAKE CITY,Collect,2025 03,1
PHARR,SALT LAKE CITY,Collect,2025 04,2
PHARR,SALT LAKE CITY,Prepaid,2024 05,1
PHARR,SALT LAKE CITY,Prepaid,2024 06,2
PHARR,SALT LAKE CITY,Prepaid,2024 11,2
PHARR,SALT LAKE CITY,Prepaid,2025 01,2
PHARR,SALT LAKE CITY,Prepaid,2025 03,1
PHARR,SALT LAKE CITY,Prepaid,2025 04,2
PHARR,SAN ANTONIO,Prepaid,2024 05,3
PHARR,SAN ANTONIO,Prepaid,2024 06,3
PHARR,SAN ANTONIO,Prepaid,2024 07,3
PHARR,SAN ANTONIO,Prepaid,2024 08,3
PHARR,SAN ANTONIO,Prepaid,2024 09,6
PHARR,SAN ANTONIO,Prepaid,2024 10,6
PHARR,SAN ANTONIO,Prepaid,2024 11,2
PHARR,SAN ANTONIO,Prepaid,2024 12,1
PHARR,SAN ANTONIO,Prepaid,2025 01,4
PHARR,SAN ANTONIO,Prepaid,2025 02,5
PHARR,SAN ANTONIO,Prepaid,2025 03,2
PHARR,SAN ANTONIO,Prepaid,2025 04,3
PHARR,SAN BERNARDINO,Prepaid,2024 05,3
PHARR,SAN BERNARDINO,Prepaid,2024 06,4
PHARR,SAN BERNARDINO,Prepaid,2024 07,6
PHARR,SAN BERNARDINO,Prepaid,2024 08,4
PHARR,SAN BERNARDINO,Prepaid,2024 09,7
PHARR,SAN BERNARDINO,Prepaid,2024 10,7
PHARR,SAN BERNARDINO,Prepaid,2024 11,3
PHARR,SAN BERNARDINO,Prepaid,2024 12,7
PHARR,SAN BERNARDINO,Prepaid,2025 01,3
PHARR,SAN BERNARDINO,Prepaid,2025 02,3
PHARR,SAN BERNARDINO,Prepaid,2025 03,4
PHARR,SAN BERNARDINO,Prepaid,2025 04,4
PHARR,SAN CARLOS,Prepaid,2024 09,1
PHARR,SAN CARLOS,Prepaid,2024 12,1
PHARR,SAN DIEGO,Prepaid,2024 05,1
PHARR,SAN DIEGO,Prepaid,2024 06,1
PHARR,SAN DIEGO,Prepaid,2024 07,2
PHARR,SAN DIEGO,Prepaid,2024 08,3
PHARR,SAN DIEGO,Prepaid,2024 09,2
PHARR,SAN DIEGO,Prepaid,2024 10,2
PHARR,SAN DIEGO,Prepaid,2024 11,2
PHARR,SAN DIEGO,Prepaid,2024 12,1
PHARR,SAN DIEGO,Prepaid,2025 01,3
PHARR,SAN DIEGO,Prepaid,2025 02,2
PHARR,SAN DIEGO,Prepaid,2025 03,2
PHARR,SAN FRAN,Prepaid,2024 09,1
PHARR,SAN FRANCISCO,Prepaid,2024 11,1
PHARR,SAN FRANCISCO,Prepaid,2025 03,2
PHARR,SAN JOSE,Prepaid,2024 05,1
PHARR,SAN JOSE,Prepaid,2024 06,1
PHARR,SAN JOSE,Prepaid,2024 07,1
PHARR,SAN JOSE,Prepaid,2024 08,2
PHARR,SAN JOSE,Prepaid,2024 09,2
PHARR,SAN JOSE,Prepaid,2024 10,2
PHARR,SAN JOSE,Prepaid,2024 11,1
PHARR,SAN JOSE,Prepaid,2024 12,2
PHARR,SAN JOSE,Prepaid,2025 01,1
PHARR,SAN JOSE,Prepaid,2025 03,1
PHARR,SAN JOSE,Prepaid,2025 04,1
PHARR,SANTA ANA,Prepaid,2024 05,1
PHARR,SANTA ANA,Prepaid,2024 06,1
PHARR,SANTA ANA,Prepaid,2024 08,1
PHARR,SANTA ANA,Prepaid,2025 01,1
PHARR,SANTA ANA,Prepaid,2025 02,1
PHARR,SANTA ANA,Prepaid,2025 04,1
PHARR,SANTA BARBARA,Prepaid,2024 06,1
PHARR,SANTA FE SPRINGS,Prepaid,2024 05,1
PHARR,SANTA FE SPRINGS,Prepaid,2024 07,2
PHARR,SANTA FE SPRINGS,Prepaid,2024 09,1
PHARR,SANTA FE SPRINGS,Prepaid,2024 11,2
PHARR,SANTA FE SPRINGS,Prepaid,2024 12,1
PHARR,SANTA FE SPRINGS,Prepaid,2025 01,2
PHARR,SANTA FE SPRINGS,Prepaid,2025 02,2
PHARR,SANTA FE SPRINGS,Prepaid,2025 04,1
PHARR,SANTA ROSA,Prepaid,2024 05,1
PHARR,SANTA ROSA,Prepaid,2024 09,1
PHARR,SANTA ROSA,Prepaid,2024 11,1
PHARR,SANTA ROSA,Prepaid,2025 02,1
PHARR,SAPULPA,Prepaid,2024 07,1
PHARR,SARASOTA,Prepaid,2024 08,1
PHARR,SARASOTA,Prepaid,2025 03,2
PHARR,SAYREVILLE,Prepaid,2024 07,1
PHARR,SAYREVILLE,Prepaid,2024 08,1
PHARR,SAYREVILLE,Prepaid,2024 09,1
PHARR,SAYREVILLE,Prepaid,2024 11,1
PHARR,SAYREVILLE,Prepaid,2024 12,1
PHARR,SAYREVILLE,Prepaid,2025 01,2
PHARR,SAYREVILLE,Prepaid,2025 02,3
PHARR,SAYREVILLE,Prepaid,2025 03,1
PHARR,SAYREVILLE,Prepaid,2025 04,3
PHARR,SAYREVILLE,Prepaid,2025 05,1
PHARR,SCHERTZ,Prepaid,2024 05,3
PHARR,SCHERTZ,Prepaid,2024 06,4
PHARR,SCHERTZ,Prepaid,2024 07,1
PHARR,SCHERTZ,Prepaid,2024 08,4
PHARR,SCHERTZ,Prepaid,2024 09,3
PHARR,SCHERTZ,Prepaid,2024 10,2
PHARR,SCHERTZ,Prepaid,2024 11,1
PHARR,SCHERTZ,Prepaid,2024 12,1
PHARR,SCHERTZ,Prepaid,2025 01,3
PHARR,SCHERTZ,Prepaid,2025 02,3
PHARR,SCHERTZ,Prepaid,2025 03,1
PHARR,SCHERTZ,Prepaid,2025 05,1
PHARR,SCOTTSDALE,Prepaid,2025 03,1
PHARR,SCRANTON,Prepaid,2024 06,3
PHARR,SCRANTON,Prepaid,2024 07,1
PHARR,SCRANTON,Prepaid,2024 08,2
PHARR,SCRANTON,Prepaid,2024 09,3
PHARR,SCRANTON,Prepaid,2024 10,2
PHARR,SCRANTON,Prepaid,2024 11,3
PHARR,SCRANTON,Prepaid,2024 12,1
PHARR,SCRANTON,Prepaid,2025 01,3
PHARR,SCRANTON,Prepaid,2025 03,2
PHARR,SCRANTON,Prepaid,2025 04,1
PHARR,SEASIDE,Collect,2024 09,1
PHARR,SHELBY TOWNSHIP,Prepaid,2024 06,5
PHARR,SHELBY TOWNSHIP,Prepaid,2024 07,2
PHARR,SHELBY TOWNSHIP,Prepaid,2024 08,2
PHARR,SHELBY TOWNSHIP,Prepaid,2024 09,1
PHARR,SHELBY TOWNSHIP,Prepaid,2024 10,3
PHARR,SHELBY TOWNSHIP,Prepaid,2024 11,1
PHARR,SHELBY TOWNSHIP,Prepaid,2024 12,2
PHARR,SHELBY TOWNSHIP,Prepaid,2025 01,1
PHARR,SHELBY TOWNSHIP,Prepaid,2025 02,3
PHARR,SHELBY TOWNSHIP,Prepaid,2025 03,1
PHARR,SHELBY TOWNSHIP,Prepaid,2025 04,1
PHARR,SIKESTON,Prepaid,2024 06,1
PHARR,SIKESTON,Prepaid,2024 09,3
PHARR,SIKESTON,Prepaid,2025 02,1
PHARR,SIOUX FALLS,Prepaid,2024 10,1
PHARR,SLINGERLANDS,Collect,2025 02,1
PHARR,SMITHFIELD,Prepaid,2024 06,1
PHARR,SMITHFIELD,Prepaid,2024 07,1
PHARR,SMITHFIELD,Prepaid,2024 08,1
PHARR,SMITHFIELD,Prepaid,2025 02,1
PHARR,SOLON,Prepaid,2024 05,1
PHARR,SOLON,Prepaid,2024 06,2
PHARR,SOLON,Prepaid,2024 08,3
